customer_name,city,category,product,quantity,unit_price,total_price,order_date,order_id
Mr. Travis Nunez,Ahvaz,Electronics,Smart Watch,1,250,250,2024-06-03,5959
Brittany Morrow,Karaj,Sports,Running Shoes,4,120,480,2024-04-23,5960
Tabitha Chaney,Tabriz,Books,Data Science Handbook,4,60,240,2025-01-02,5961
Connor Gregory,Kermanshah,Electronics,Smartphone,1,800,800,2024-10-27,5962
Natasha Adams,Ahvaz,Books,Data Science Handbook,3,60,180,2024-12-05,5963
Keith Hall,Rasht,Sports,Basketball,3,35,105,2024-05-03,5964
Michelle Cruz,Karaj,Sports,Football,3,30,90,2024-05-06,5965
Jacob Miller,Qom,Sports,Running Shoes,3,120,360,2025-06-10,5966
Thomas Carpenter,Tabriz,Sports,Football,3,30,90,2025-05-11,5967
Carly Marshall,Ahvaz,Sports,Basketball,2,35,70,2025-01-09,5968
Christopher Sanchez II,Shiraz,Home Appliances,Microwave,3,220,660,2024-02-17,5969
Carl Rojas,Mashhad,Home Appliances,Washing Machine,4,1500,6000,2025-03-30,5970
Dustin Fisher,Kermanshah,Home Appliances,Microwave,1,220,220,2024-11-26,5971
William Tucker,Rasht,Books,Clean Code,3,55,165,2025-09-22,5972
Patrick Flores,Tehran,Home Appliances,Air Conditioner,5,2000,10000,2024-07-09,5973
Ruth Franklin,Rasht,Electronics,Smartphone,5,800,4000,2025-03-30,5974
Michelle Gonzales,Isfahan,Electronics,Tablet,5,500,2500,2025-11-29,5975
Julia Martinez,Qom,Sports,Running Shoes,2,120,240,2025-07-18,5976
Maria Chan,Tehran,Books,Clean Code,3,55,165,2024-01-16,5977
Jose Browning,Karaj,Books,Clean Code,4,55,220,2024-12-27,5978
Amy Murillo,Ahvaz,Books,Python Programming,2,45,90,2025-03-03,5979
Natalie Murphy,Qom,Home Appliances,Refrigerator,5,1800,9000,2025-03-28,5980
Julie Chavez,Ahvaz,Books,Machine Learning,1,80,80,2025-04-01,5981
Spencer Williams,Rasht,Electronics,Headphones,3,150,450,2024-09-26,5982
Alexander Woodard,Tabriz,Books,Data Science Handbook,2,60,120,2025-01-16,5983
Marcus Turner,Tabriz,Electronics,Smart Watch,4,250,1000,2024-09-21,5984
Jason Crawford,Isfahan,Books,Clean Code,4,55,220,2024-10-04,5985
Willie Bolton,Rasht,Electronics,Smart Watch,5,250,1250,2024-01-17,5986
Karen Novak,Ahvaz,Electronics,Smartphone,5,800,4000,2024-11-26,5987
Christopher Mack,Tehran,Books,Data Science Handbook,4,60,240,2024-06-21,5988
Ana Cook,Mashhad,Home Appliances,Air Conditioner,3,2000,6000,2024-05-23,5989
Megan Johnson,Karaj,Electronics,Smart Watch,1,250,250,2025-07-21,5990
Sara Cabrera,Karaj,Home Appliances,Refrigerator,1,1800,1800,2024-11-24,5991
Alex Cowan,Mashhad,Sports,Football,2,30,60,2025-10-09,5992
Alyssa Ferguson,Rasht,Books,Machine Learning,1,80,80,2024-11-01,5993
Mr. Patrick Dixon,Karaj,Books,Clean Code,2,55,110,2025-02-12,5994
Karen Hart,Shiraz,Electronics,Smartphone,2,800,1600,2024-12-03,5995
Heather Garcia,Tehran,Electronics,Tablet,2,500,1000,2025-09-10,5996
Dr. Richard Davis,Shiraz,Sports,Football,5,30,150,2024-10-07,5997
Stephen Warren,Karaj,Sports,Football,5,30,150,2025-03-26,5998
Terri Olson,Shiraz,Sports,Tennis Racket,2,180,360,2025-05-12,5999
Michael Campbell,Shiraz,Books,Python Programming,4,45,180,2025-11-09,6000
Todd Mack,Tabriz,Sports,Running Shoes,4,120,480,2025-08-25,6001
Peter Levy,Karaj,Sports,Fitness Band,5,90,450,2025-03-30,6002
Alexis Ross DDS,Rasht,Electronics,Laptop,5,1200,6000,2025-02-04,6003
Charlene Scott,Tehran,Electronics,Tablet,1,500,500,2025-01-06,6004
Jake Allen,Qom,Books,Python Programming,2,45,90,2024-02-23,6005
Jeremy Hunt,Ahvaz,Electronics,Tablet,2,500,1000,2024-03-30,6006
Troy Hill,Kermanshah,Electronics,Tablet,2,500,1000,2024-12-19,6007
Angela Young,Qom,Books,Data Science Handbook,2,60,120,2024-10-14,6008
Joshua Martin,Ahvaz,Electronics,Laptop,5,1200,6000,2024-09-17,6009
Melanie Williams,Ahvaz,Sports,Football,5,30,150,2024-06-09,6010
Monique Franco,Karaj,Home Appliances,Refrigerator,5,1800,9000,2025-12-19,6011
Susan Ray,Rasht,Books,Python Programming,5,45,225,2024-04-13,6012
Charles Ortiz,Qom,Sports,Football,5,30,150,2025-11-16,6013
Marcus Wells,Karaj,Electronics,Smartphone,1,800,800,2025-08-25,6014
Victoria Gray,Karaj,Sports,Fitness Band,2,90,180,2024-06-01,6015
Nancy White,Rasht,Sports,Running Shoes,5,120,600,2024-04-19,6016
Theresa Hernandez,Tabriz,Books,Clean Code,1,55,55,2024-10-03,6017
John Baker,Shiraz,Home Appliances,Microwave,3,220,660,2025-04-01,6018
Kimberly Buckley,Tehran,Sports,Fitness Band,2,90,180,2024-12-30,6019
Miranda Foster,Mashhad,Home Appliances,Vacuum Cleaner,5,300,1500,2024-05-13,6020
Traci Nguyen,Mashhad,Sports,Fitness Band,3,90,270,2024-04-16,6021
Lindsey Hughes,Tabriz,Sports,Running Shoes,2,120,240,2025-07-06,6022
Kristina Gibson,Rasht,Books,Algorithms,1,70,70,2024-03-24,6023
David Williams,Qom,Books,Machine Learning,3,80,240,2025-10-27,6024
Tyler Smith,Ahvaz,Home Appliances,Vacuum Cleaner,4,300,1200,2024-03-19,6025
Monique Lewis,Rasht,Electronics,Smart Watch,1,250,250,2024-12-13,6026
Brandi Ford,Isfahan,Electronics,Smart Watch,4,250,1000,2025-06-11,6027
Jennifer Ford,Ahvaz,Home Appliances,Vacuum Cleaner,5,300,1500,2024-04-05,6028
John Phillips,Qom,Electronics,Smart Watch,5,250,1250,2024-05-21,6029
Elizabeth Robertson,Kermanshah,Home Appliances,Air Conditioner,5,2000,10000,2025-11-15,6030
Colleen Cook,Karaj,Books,Python Programming,1,45,45,2024-01-22,6031
Sandra Ware,Tabriz,Electronics,Smart Watch,2,250,500,2024-02-29,6032
Miss Rhonda Johnson,Rasht,Sports,Basketball,4,35,140,2024-10-16,6033
Anthony Holland,Tabriz,Sports,Running Shoes,5,120,600,2024-01-21,6034
Thomas Parker,Shiraz,Books,Data Science Handbook,5,60,300,2025-02-17,6035
Jacob Juarez,Ahvaz,Sports,Fitness Band,5,90,450,2025-11-09,6036
Mary Thomas,Qom,Sports,Football,4,30,120,2025-12-22,6037
Susan Beck,Karaj,Books,Machine Learning,1,80,80,2025-11-03,6038
Kimberly Pena,Mashhad,Sports,Basketball,1,35,35,2024-03-15,6039
Veronica Acosta,Shiraz,Electronics,Smartphone,2,800,1600,2024-04-30,6040
Matthew Newton,Isfahan,Sports,Tennis Racket,4,180,720,2024-11-14,6041
Sheila Rivera,Isfahan,Electronics,Smartphone,1,800,800,2025-09-21,6042
Anthony Petersen,Tabriz,Home Appliances,Air Conditioner,5,2000,10000,2024-10-22,6043
Kathryn Wood,Karaj,Books,Machine Learning,1,80,80,2025-01-23,6044
Gregory Chase,Ahvaz,Home Appliances,Washing Machine,4,1500,6000,2025-01-14,6045
John Spencer,Ahvaz,Sports,Football,2,30,60,2025-09-20,6046
Sharon Robertson,Isfahan,Home Appliances,Vacuum Cleaner,4,300,1200,2025-11-06,6047
Mitchell Kramer,Tabriz,Home Appliances,Washing Machine,1,1500,1500,2025-09-17,6048
Amy Rodriguez,Tabriz,Electronics,Tablet,1,500,500,2025-01-05,6049
Bryan Poole,Karaj,Sports,Fitness Band,3,90,270,2025-05-13,6050
Michael Miller,Ahvaz,Sports,Basketball,5,35,175,2024-12-31,6051
Lucas Carey,Kermanshah,Electronics,Smart Watch,3,250,750,2024-07-22,6052
Joe Mosley,Tabriz,Books,Machine Learning,4,80,320,2024-08-02,6053
Kendra Sanchez,Kermanshah,Sports,Tennis Racket,4,180,720,2025-01-04,6054
Nicholas Mullins,Tehran,Sports,Fitness Band,4,90,360,2025-10-26,6055
Rebecca Knox,Mashhad,Books,Algorithms,5,70,350,2025-02-10,6056
Alec Sullivan,Ahvaz,Electronics,Smartphone,2,800,1600,2024-09-13,6057
Lisa Greene,Shiraz,Electronics,Headphones,4,150,600,2024-11-07,6058
Michelle Harrison,Kermanshah,Sports,Tennis Racket,1,180,180,2025-11-04,6059
Michelle Harvey,Shiraz,Home Appliances,Washing Machine,4,1500,6000,2024-05-23,6060
Darlene Chambers,Kermanshah,Sports,Tennis Racket,2,180,360,2024-12-12,6061
Kyle Hopkins,Isfahan,Sports,Football,1,30,30,2024-06-18,6062
Brendan Sullivan,Rasht,Electronics,Smartphone,5,800,4000,2024-01-21,6063
Tara Cisneros,Rasht,Home Appliances,Air Conditioner,2,2000,4000,2025-07-05,6064
John Smith,Qom,Sports,Basketball,4,35,140,2024-11-13,6065
William Huffman,Isfahan,Home Appliances,Refrigerator,3,1800,5400,2024-12-21,6066
Linda Thomas,Rasht,Sports,Running Shoes,2,120,240,2024-12-28,6067
Maureen Gomez,Qom,Home Appliances,Vacuum Cleaner,4,300,1200,2024-09-11,6068
Randall Moore MD,Karaj,Books,Data Science Handbook,2,60,120,2025-06-02,6069
Joseph Rivera,Isfahan,Home Appliances,Microwave,2,220,440,2024-12-25,6070
Monica Hicks,Qom,Books,Machine Learning,4,80,320,2025-07-30,6071
Margaret Rice,Kermanshah,Sports,Football,5,30,150,2025-10-29,6072
Lori Lawson,Karaj,Home Appliances,Refrigerator,1,1800,1800,2024-02-10,6073
Michelle Harris,Shiraz,Home Appliances,Microwave,2,220,440,2025-11-10,6074
Amanda Callahan,Tehran,Books,Algorithms,1,70,70,2024-03-01,6075
Rachel Allen,Tehran,Electronics,Laptop,1,1200,1200,2025-03-07,6076
Craig Barber,Shiraz,Home Appliances,Microwave,4,220,880,2025-10-07,6077
Randy Dunlap,Kermanshah,Home Appliances,Refrigerator,3,1800,5400,2025-01-28,6078
Vanessa King MD,Kermanshah,Electronics,Tablet,1,500,500,2025-07-23,6079
Matthew Serrano,Karaj,Home Appliances,Refrigerator,2,1800,3600,2025-02-17,6080
Eric Ferguson,Kermanshah,Electronics,Smart Watch,3,250,750,2025-07-11,6081
Samuel Barber,Ahvaz,Home Appliances,Washing Machine,3,1500,4500,2024-12-14,6082
Rebecca Brock,Karaj,Books,Machine Learning,4,80,320,2024-05-01,6083
Kathleen Torres,Shiraz,Electronics,Laptop,4,1200,4800,2025-08-02,6084
Michael Morales,Tabriz,Books,Machine Learning,1,80,80,2025-10-31,6085
Kevin Valentine,Kermanshah,Books,Python Programming,1,45,45,2025-08-17,6086
Nancy Vasquez,Ahvaz,Sports,Fitness Band,3,90,270,2025-07-08,6087
Cindy Murphy,Karaj,Electronics,Tablet,1,500,500,2025-08-27,6088
Deborah Chung,Tabriz,Books,Clean Code,3,55,165,2025-02-02,6089
Kimberly Leonard,Qom,Sports,Basketball,1,35,35,2024-09-13,6090
Todd Shaw,Qom,Electronics,Laptop,2,1200,2400,2025-04-25,6091
Elizabeth Frederick,Qom,Sports,Football,3,30,90,2024-05-02,6092
Sharon Ballard,Tehran,Electronics,Smartphone,3,800,2400,2024-03-06,6093
Robert Schmidt,Shiraz,Electronics,Smartphone,1,800,800,2025-09-14,6094
Lisa Powell,Tehran,Electronics,Tablet,1,500,500,2025-06-19,6095
Sydney Mooney,Rasht,Sports,Football,4,30,120,2024-06-03,6096
Andrea Landry,Mashhad,Sports,Running Shoes,5,120,600,2024-12-02,6097
Jesus Phillips,Mashhad,Home Appliances,Washing Machine,4,1500,6000,2024-12-21,6098
David Olson,Tehran,Electronics,Tablet,4,500,2000,2025-08-24,6099
Jimmy Collins,Tehran,Sports,Basketball,4,35,140,2025-08-07,6100
Alisha Smith,Tabriz,Books,Data Science Handbook,1,60,60,2025-12-17,6101
Jeffrey Barnes,Isfahan,Home Appliances,Refrigerator,2,1800,3600,2024-05-15,6102
Lauren Johnson,Tehran,Home Appliances,Washing Machine,4,1500,6000,2025-10-07,6103
Tracy Wall,Shiraz,Electronics,Tablet,5,500,2500,2025-03-26,6104
Robert Leach,Ahvaz,Books,Python Programming,3,45,135,2025-10-04,6105
Dennis Henderson,Tabriz,Home Appliances,Washing Machine,4,1500,6000,2025-05-03,6106
Frank Vasquez,Ahvaz,Books,Clean Code,1,55,55,2025-04-24,6107
William Perez,Qom,Electronics,Laptop,4,1200,4800,2025-10-18,6108
Melissa English,Ahvaz,Home Appliances,Washing Machine,2,1500,3000,2025-04-29,6109
Hannah Alvarado,Mashhad,Sports,Basketball,4,35,140,2024-04-19,6110
Jason Coleman,Kermanshah,Sports,Tennis Racket,3,180,540,2025-07-17,6111
Danny White,Qom,Sports,Football,5,30,150,2025-08-14,6112
Justin Brandt,Mashhad,Home Appliances,Microwave,4,220,880,2024-02-19,6113
Daniel White,Shiraz,Books,Machine Learning,3,80,240,2025-06-27,6114
John Morris,Ahvaz,Books,Algorithms,4,70,280,2024-09-29,6115
Christopher Chang,Qom,Sports,Running Shoes,2,120,240,2024-11-08,6116
Patricia Miller,Ahvaz,Home Appliances,Washing Machine,2,1500,3000,2025-08-24,6117
Andrea Ramirez,Mashhad,Electronics,Smartphone,5,800,4000,2025-05-14,6118
Gregory Brown,Isfahan,Electronics,Laptop,1,1200,1200,2024-12-16,6119
Maria Stewart,Kermanshah,Home Appliances,Washing Machine,5,1500,7500,2024-03-29,6120
Matthew Ramirez,Isfahan,Electronics,Laptop,1,1200,1200,2024-11-10,6121
Nicholas Moore MD,Isfahan,Electronics,Smart Watch,3,250,750,2025-08-01,6122
Robert Patton,Mashhad,Books,Python Programming,5,45,225,2024-10-19,6123
Roger Bowman,Kermanshah,Home Appliances,Air Conditioner,1,2000,2000,2024-10-25,6124
Timothy Ball,Karaj,Electronics,Smart Watch,4,250,1000,2024-06-05,6125
Michelle Cole,Mashhad,Electronics,Smartphone,5,800,4000,2025-05-10,6126
Kelly Smith,Rasht,Home Appliances,Air Conditioner,5,2000,10000,2025-04-27,6127
Dominique Evans,Shiraz,Sports,Running Shoes,4,120,480,2025-08-21,6128
Sara Bell,Qom,Sports,Running Shoes,5,120,600,2024-07-30,6129
Jessica Rich,Isfahan,Electronics,Headphones,3,150,450,2025-02-26,6130
Meghan White,Shiraz,Home Appliances,Air Conditioner,4,2000,8000,2024-11-05,6131
Matthew Arnold,Rasht,Home Appliances,Air Conditioner,1,2000,2000,2025-09-29,6132
Frank Griffin,Mashhad,Electronics,Laptop,3,1200,3600,2024-06-04,6133
Johnathan Shelton,Shiraz,Home Appliances,Air Conditioner,5,2000,10000,2025-06-14,6134
David Ball,Tabriz,Sports,Running Shoes,5,120,600,2025-11-01,6135
Patricia Lee,Rasht,Electronics,Headphones,5,150,750,2025-11-30,6136
Jacob Sparks,Mashhad,Home Appliances,Refrigerator,3,1800,5400,2025-04-22,6137
Randy Zimmerman,Ahvaz,Home Appliances,Washing Machine,4,1500,6000,2024-09-08,6138
Brad Wilkinson,Tehran,Electronics,Smart Watch,3,250,750,2024-05-17,6139
Susan Fowler,Tabriz,Sports,Basketball,1,35,35,2024-03-12,6140
Anthony Cameron,Ahvaz,Books,Algorithms,1,70,70,2024-09-26,6141
Anna Sparks,Kermanshah,Sports,Basketball,3,35,105,2024-04-25,6142
Steven Jones,Qom,Books,Clean Code,1,55,55,2025-06-01,6143
Tony Heath,Rasht,Sports,Football,1,30,30,2024-06-17,6144
Ryan Mcdaniel,Tabriz,Sports,Fitness Band,4,90,360,2024-11-08,6145
Marcus Gray,Ahvaz,Electronics,Smartphone,2,800,1600,2024-03-27,6146
Gabrielle Jones,Rasht,Home Appliances,Washing Machine,1,1500,1500,2024-06-25,6147
Adam Nunez,Tehran,Books,Clean Code,2,55,110,2025-09-06,6148
Alexandria Douglas,Ahvaz,Sports,Basketball,5,35,175,2024-05-24,6149
Maria Snyder,Ahvaz,Home Appliances,Washing Machine,2,1500,3000,2025-10-11,6150
Trevor Boyd,Kermanshah,Books,Algorithms,3,70,210,2024-08-13,6151
Scott Mathews,Rasht,Books,Algorithms,2,70,140,2024-08-26,6152
Ronald Anderson,Rasht,Sports,Football,5,30,150,2024-09-01,6153
Maria Murphy,Tehran,Home Appliances,Washing Machine,2,1500,3000,2025-11-08,6154
Charles Kemp,Qom,Books,Algorithms,2,70,140,2024-12-09,6155
Laurie Castillo,Tabriz,Books,Machine Learning,4,80,320,2024-09-07,6156
Brian Mason,Isfahan,Electronics,Laptop,1,1200,1200,2025-03-24,6157
Laura King,Mashhad,Electronics,Tablet,3,500,1500,2025-02-16,6158
Melissa King,Ahvaz,Sports,Running Shoes,3,120,360,2025-11-15,6159
Tracy Wilson,Isfahan,Sports,Fitness Band,3,90,270,2025-08-07,6160
Aaron Santiago,Qom,Sports,Running Shoes,4,120,480,2024-02-25,6161
Phillip Davis,Shiraz,Sports,Running Shoes,4,120,480,2025-02-07,6162
Heather Rich,Tabriz,Home Appliances,Washing Machine,3,1500,4500,2024-08-23,6163
David Freeman,Karaj,Books,Python Programming,1,45,45,2025-07-25,6164
Rachel Smith,Karaj,Books,Python Programming,3,45,135,2025-11-25,6165
Carlos Mitchell,Shiraz,Sports,Tennis Racket,1,180,180,2025-05-17,6166
Adrian Wilson,Ahvaz,Home Appliances,Refrigerator,4,1800,7200,2024-06-06,6167
Vanessa Daniels,Karaj,Electronics,Smart Watch,5,250,1250,2024-06-20,6168
Lisa Phillips,Mashhad,Sports,Running Shoes,1,120,120,2025-06-01,6169
Larry Ali MD,Kermanshah,Books,Algorithms,3,70,210,2025-09-05,6170
Kim Townsend,Karaj,Sports,Fitness Band,3,90,270,2024-03-31,6171
Kevin Moss,Tabriz,Books,Machine Learning,3,80,240,2025-08-19,6172
Whitney Hill,Rasht,Home Appliances,Vacuum Cleaner,3,300,900,2024-08-29,6173
Kimberly Roberts,Shiraz,Home Appliances,Vacuum Cleaner,5,300,1500,2025-11-29,6174
Richard Wilson,Tabriz,Electronics,Tablet,1,500,500,2024-08-25,6175
Isaac Evans,Shiraz,Electronics,Headphones,2,150,300,2025-05-05,6176
Mr. Michael Love,Karaj,Books,Machine Learning,4,80,320,2024-09-28,6177
Carolyn Adams,Kermanshah,Books,Algorithms,2,70,140,2024-04-20,6178
Betty Flowers,Shiraz,Books,Machine Learning,3,80,240,2024-08-28,6179
Amanda Schroeder,Mashhad,Sports,Tennis Racket,3,180,540,2024-09-04,6180
Matthew Dixon,Rasht,Sports,Football,2,30,60,2025-01-08,6181
Emily Newman,Tehran,Books,Data Science Handbook,1,60,60,2025-06-06,6182
Justin Edwards,Tabriz,Books,Python Programming,4,45,180,2025-12-04,6183
Brian Miller,Tabriz,Home Appliances,Air Conditioner,3,2000,6000,2024-02-08,6184
Lisa Wright,Mashhad,Electronics,Headphones,3,150,450,2024-02-19,6185
Joshua Miller,Kermanshah,Home Appliances,Microwave,1,220,220,2025-07-20,6186
Natalie Harrington,Qom,Sports,Tennis Racket,4,180,720,2025-11-29,6187
Annette Ford,Rasht,Electronics,Laptop,4,1200,4800,2025-05-20,6188
John Kennedy,Qom,Home Appliances,Microwave,3,220,660,2024-12-19,6189
Christina Warner,Karaj,Home Appliances,Washing Machine,4,1500,6000,2025-03-29,6190
Bryan Mcpherson,Karaj,Books,Data Science Handbook,5,60,300,2024-06-17,6191
Cynthia Moore,Tehran,Electronics,Headphones,2,150,300,2025-01-24,6192
Christine Anderson,Rasht,Sports,Football,5,30,150,2025-04-05,6193
Lori Deleon,Rasht,Sports,Running Shoes,3,120,360,2024-03-04,6194
Tina Hubbard,Tehran,Sports,Tennis Racket,5,180,900,2025-11-28,6195
James Gentry,Qom,Home Appliances,Vacuum Cleaner,2,300,600,2025-02-07,6196
Kevin Anderson,Tabriz,Electronics,Laptop,4,1200,4800,2025-03-21,6197
Joshua Moses,Kermanshah,Home Appliances,Refrigerator,2,1800,3600,2025-06-21,6198
Joshua Mcneil,Ahvaz,Electronics,Headphones,3,150,450,2024-08-26,6199
Brandi Woods,Kermanshah,Books,Python Programming,2,45,90,2024-09-20,6200
Sierra Perez,Mashhad,Electronics,Smart Watch,1,250,250,2024-03-13,6201
Sierra Martinez,Tehran,Electronics,Smartphone,3,800,2400,2024-01-04,6202
Sarah Knight,Karaj,Sports,Running Shoes,4,120,480,2024-03-13,6203
Mary Paul,Karaj,Sports,Tennis Racket,5,180,900,2024-08-18,6204
Nathan Hill,Qom,Books,Clean Code,2,55,110,2025-03-15,6205
Sheila Hubbard,Ahvaz,Home Appliances,Vacuum Cleaner,3,300,900,2025-07-17,6206
Jennifer Silva,Rasht,Sports,Tennis Racket,5,180,900,2025-11-19,6207
Matthew Andrews,Tehran,Home Appliances,Refrigerator,2,1800,3600,2025-09-06,6208
William Griffin,Qom,Sports,Football,3,30,90,2025-09-08,6209
Adam Clark,Ahvaz,Sports,Football,4,30,120,2024-11-08,6210
Steven Lopez,Qom,Home Appliances,Air Conditioner,5,2000,10000,2025-10-17,6211
James Young MD,Kermanshah,Home Appliances,Refrigerator,4,1800,7200,2024-11-23,6212
Ashley Dalton,Shiraz,Books,Algorithms,2,70,140,2024-06-14,6213
Jasmine White,Karaj,Books,Clean Code,5,55,275,2025-04-03,6214
Gerald Edwards,Rasht,Books,Algorithms,2,70,140,2024-10-01,6215
Mrs. Kristina Jones,Mashhad,Books,Machine Learning,3,80,240,2025-07-12,6216
Terry Johnson,Tehran,Electronics,Headphones,3,150,450,2024-12-12,6217
Cameron Davis,Shiraz,Books,Algorithms,5,70,350,2024-11-25,6218
Rebecca Anderson,Shiraz,Home Appliances,Refrigerator,1,1800,1800,2025-06-02,6219
Kurt Patel,Tehran,Home Appliances,Refrigerator,2,1800,3600,2024-07-12,6220
William Thompson,Tabriz,Electronics,Tablet,5,500,2500,2025-09-09,6221
William Hayes,Shiraz,Books,Machine Learning,2,80,160,2024-07-05,6222
Jordan Johnson,Tabriz,Books,Data Science Handbook,1,60,60,2025-04-14,6223
Maria Garcia,Shiraz,Sports,Running Shoes,3,120,360,2024-02-14,6224
Joshua Cook,Mashhad,Sports,Fitness Band,5,90,450,2025-04-27,6225
Michael Allen,Karaj,Home Appliances,Vacuum Cleaner,1,300,300,2025-01-30,6226
Mark Alvarez,Rasht,Electronics,Laptop,1,1200,1200,2024-08-07,6227
Zachary Montgomery,Karaj,Home Appliances,Air Conditioner,1,2000,2000,2024-01-22,6228
Jennifer Jackson,Tabriz,Sports,Basketball,1,35,35,2025-04-22,6229
Dr. Sarah Adams,Isfahan,Home Appliances,Air Conditioner,2,2000,4000,2024-02-03,6230
Christina Moreno,Qom,Sports,Running Shoes,1,120,120,2024-02-19,6231
Kristina Chandler,Tabriz,Sports,Basketball,2,35,70,2024-10-16,6232
David Saunders,Ahvaz,Books,Algorithms,4,70,280,2025-11-28,6233
Cynthia Little,Shiraz,Electronics,Smart Watch,4,250,1000,2025-02-14,6234
Brian Maxwell,Kermanshah,Electronics,Smartphone,1,800,800,2025-09-04,6235
Ashley Austin,Mashhad,Electronics,Tablet,4,500,2000,2025-02-09,6236
Misty King,Rasht,Home Appliances,Refrigerator,3,1800,5400,2024-12-29,6237
Tamara Smith,Karaj,Home Appliances,Refrigerator,4,1800,7200,2025-01-13,6238
Stacy Flynn,Tehran,Books,Clean Code,4,55,220,2025-12-27,6239
Eric Barker,Tehran,Sports,Tennis Racket,5,180,900,2025-01-22,6240
Kevin Liu,Mashhad,Electronics,Tablet,1,500,500,2025-04-08,6241
Kathleen Acevedo,Shiraz,Sports,Running Shoes,2,120,240,2025-07-06,6242
Jacob Flores,Karaj,Electronics,Smartphone,3,800,2400,2025-11-05,6243
Jeffery Martinez,Tehran,Electronics,Laptop,5,1200,6000,2024-02-26,6244
Steven Bennett,Mashhad,Sports,Running Shoes,4,120,480,2025-02-04,6245
Patrick Gray,Qom,Electronics,Tablet,2,500,1000,2024-09-10,6246
Diana Cruz,Qom,Home Appliances,Refrigerator,3,1800,5400,2024-06-03,6247
Donna Page,Tabriz,Sports,Basketball,5,35,175,2024-08-11,6248
Erik White,Tabriz,Sports,Fitness Band,4,90,360,2025-05-22,6249
Gabriela Oliver,Mashhad,Sports,Tennis Racket,4,180,720,2024-05-07,6250
Claudia Vasquez,Tabriz,Sports,Football,5,30,150,2024-09-02,6251
Joseph Lee,Mashhad,Home Appliances,Microwave,4,220,880,2025-06-09,6252
Thomas Tran,Ahvaz,Sports,Running Shoes,1,120,120,2024-10-20,6253
Margaret Wilcox,Shiraz,Electronics,Headphones,2,150,300,2025-06-10,6254
Keith Rivers,Shiraz,Home Appliances,Microwave,3,220,660,2025-07-03,6255
Jason Ponce,Rasht,Books,Python Programming,4,45,180,2025-08-29,6256
Donna Hughes,Kermanshah,Electronics,Smart Watch,1,250,250,2024-12-10,6257
Alexandra Dunn,Isfahan,Home Appliances,Vacuum Cleaner,5,300,1500,2024-06-08,6258
Melanie Jones,Rasht,Sports,Running Shoes,4,120,480,2024-10-06,6259
Kimberly Farley,Shiraz,Books,Machine Learning,1,80,80,2025-06-27,6260
Arthur Ayers,Ahvaz,Home Appliances,Refrigerator,1,1800,1800,2025-09-02,6261
Charles Pittman,Tabriz,Books,Clean Code,3,55,165,2025-08-24,6262
Melissa Bell,Tehran,Electronics,Smartphone,4,800,3200,2024-09-20,6263
Tracy Hill,Qom,Electronics,Laptop,2,1200,2400,2024-08-01,6264
Melissa Owens,Tabriz,Electronics,Laptop,4,1200,4800,2024-05-23,6265
David Benton,Qom,Books,Machine Learning,2,80,160,2025-10-20,6266
Jeffery Smith,Rasht,Electronics,Laptop,4,1200,4800,2025-09-26,6267
Debra Davis,Mashhad,Sports,Fitness Band,3,90,270,2025-02-26,6268
George Frazier,Tabriz,Books,Algorithms,1,70,70,2024-12-23,6269
Katie Olson,Shiraz,Electronics,Laptop,5,1200,6000,2025-09-12,6270
Todd White,Qom,Books,Algorithms,4,70,280,2024-01-05,6271
Corey Martinez,Mashhad,Sports,Football,3,30,90,2024-11-25,6272
Joseph Rowe,Shiraz,Sports,Basketball,5,35,175,2025-01-30,6273
Paul French,Tehran,Electronics,Tablet,2,500,1000,2025-02-24,6274
David Pearson,Ahvaz,Home Appliances,Washing Machine,5,1500,7500,2025-03-20,6275
Beth Navarro,Ahvaz,Sports,Football,2,30,60,2024-03-21,6276
Michelle Hart,Karaj,Home Appliances,Washing Machine,1,1500,1500,2025-02-11,6277
Brenda Best,Kermanshah,Sports,Basketball,2,35,70,2025-11-29,6278
Mary Schultz,Shiraz,Electronics,Smart Watch,3,250,750,2025-06-24,6279
Benjamin Hobbs,Qom,Home Appliances,Washing Machine,1,1500,1500,2025-05-30,6280
Sean Parrish,Karaj,Home Appliances,Vacuum Cleaner,4,300,1200,2024-10-02,6281
Lisa Jones,Isfahan,Home Appliances,Refrigerator,1,1800,1800,2025-11-10,6282
Joseph Keller,Ahvaz,Sports,Football,4,30,120,2025-10-08,6283
Gregory Lee,Shiraz,Sports,Basketball,5,35,175,2024-06-03,6284
Megan Frost,Tabriz,Sports,Fitness Band,1,90,90,2025-01-28,6285
Bethany Hicks,Tabriz,Sports,Tennis Racket,1,180,180,2025-06-08,6286
Melissa Stephenson,Isfahan,Sports,Football,5,30,150,2024-04-06,6287
Mark Gutierrez,Shiraz,Books,Data Science Handbook,3,60,180,2024-10-27,6288
Jessica May PhD,Mashhad,Electronics,Smartphone,4,800,3200,2024-04-17,6289
Felicia Wilkins,Kermanshah,Electronics,Smartphone,3,800,2400,2025-03-16,6290
Elizabeth Smith,Karaj,Books,Machine Learning,3,80,240,2024-08-25,6291
Christopher Smith,Ahvaz,Books,Clean Code,5,55,275,2024-07-17,6292
Jody Garcia,Rasht,Home Appliances,Microwave,5,220,1100,2024-05-22,6293
