customer_name,city,category,product,quantity,unit_price,total_price,order_date,order_id
Misty Lawson,Shiraz,Sports,Football,3,30.0,90.0,2024-11-23,7619
Jessica Rush,Qom,Home Appliances,Refrigerator,2,1800.0,3600.0,2024-11-23,3525
Lee Schneider,Shiraz,Books,Algorithms,1,70.0,70.0,2024-11-23,9203
Jacqueline Sanders,Isfahan,Home Appliances,Washing Machine,1,1500.0,1500.0,2024-11-23,7304
Steven Harrison,Tabriz,Electronics,Smart Watch,4,250.0,1000.0,2024-11-23,9653
Kenneth Jackson,Shiraz,Home Appliances,Air Conditioner,3,2000.0,6000.0,2024-11-23,5895
Monica Mason,Karaj,Books,Clean Code,1,55.0,55.0,2024-11-23,3912
Wendy Olsen,Rasht,Sports,Football,1,30.0,30.0,2024-11-23,7358
Michele Smith MD,Kermanshah,Electronics,Smart Watch,3,250.0,750.0,2024-11-23,2896
James Young MD,Kermanshah,Home Appliances,Refrigerator,4,1800.0,7200.0,2024-11-23,6212
Victoria Guzman,Ahvaz,Books,Python Programming,2,45.0,90.0,2024-11-24,5198
Steven Palmer,Mashhad,Electronics,Tablet,4,500.0,2000.0,2024-11-24,6706
Lauren Ingram,Rasht,Electronics,Laptop,3,1200.0,3600.0,2024-11-24,7513
Christopher Flynn,Kermanshah,Sports,Fitness Band,5,90.0,450.0,2024-11-24,8611
Adam Miller,Kermanshah,Home Appliances,Microwave,5,220.0,1100.0,2024-11-24,2699
Sara Cabrera,Karaj,Home Appliances,Refrigerator,1,1800.0,1800.0,2024-11-24,5991
Robert Harper,Qom,Sports,Football,1,30.0,30.0,2024-11-24,1997
Kelly Brown,Shiraz,Books,Algorithms,1,70.0,70.0,2024-11-24,2047
Cindy Peterson,Qom,Home Appliances,Refrigerator,2,1800.0,3600.0,2024-11-24,6376
Melissa Love,Ahvaz,Electronics,Tablet,1,500.0,500.0,2024-11-24,3175
John Trujillo,Shiraz,Sports,Football,1,30.0,30.0,2024-11-24,3516
Matthew Smith,Ahvaz,Books,Data Science Handbook,5,60.0,300.0,2024-11-24,7115
Lisa Russell,Kermanshah,Sports,Basketball,3,35.0,105.0,2024-11-24,9862
David Adkins,Ahvaz,Electronics,Headphones,1,150.0,150.0,2024-11-25,3953
Amy Pham,Rasht,Sports,Fitness Band,5,90.0,450.0,2024-11-25,950
Brian Clark,Kermanshah,Home Appliances,Air Conditioner,2,2000.0,4000.0,2024-11-25,9700
Terry Walters,Tehran,Electronics,Tablet,3,500.0,1500.0,2024-11-25,1165
Michael Waters,Mashhad,Books,Clean Code,3,55.0,165.0,2024-11-25,2795
Brenda Mcdaniel,Tabriz,Home Appliances,Refrigerator,5,1800.0,9000.0,2024-11-25,2537
Corey Martinez,Mashhad,Sports,Football,3,30.0,90.0,2024-11-25,6272
Michael Campbell,Ahvaz,Sports,Fitness Band,4,90.0,360.0,2024-11-25,3547
Patricia Zimmerman,Tabriz,Electronics,Tablet,2,500.0,1000.0,2024-11-25,6637
Tamara Reynolds,Tehran,Sports,Fitness Band,1,90.0,90.0,2024-11-25,6664
Sarah Edwards,Shiraz,Home Appliances,Air Conditioner,4,2000.0,8000.0,2024-11-25,5541
Dr. Jennifer Garcia MD,Kermanshah,Home Appliances,Refrigerator,1,1800.0,1800.0,2024-11-25,9858
Gregory Nelson,Qom,Books,Clean Code,2,55.0,110.0,2024-11-25,1288
Gregory Evans,Kermanshah,Home Appliances,Microwave,5,220.0,1100.0,2024-11-25,9940
Dustin Ross MD,Qom,Home Appliances,Air Conditioner,2,2000.0,4000.0,2024-11-25,2265
Cameron Davis,Shiraz,Books,Algorithms,5,70.0,350.0,2024-11-25,6218
Jack Taylor,Ahvaz,Electronics,Laptop,3,1200.0,3600.0,2024-11-25,1000
Jackie Edwards DDS,Tabriz,Sports,Running Shoes,2,120.0,240.0,2024-11-26,974
Donald Parsons,Tehran,Books,Algorithms,2,70.0,140.0,2024-11-26,5282
Jacob Hanson,Tehran,Books,Python Programming,1,45.0,45.0,2024-11-26,3922
Dustin Fisher,Kermanshah,Home Appliances,Microwave,1,220.0,220.0,2024-11-26,5971
Michael Romero,Qom,Home Appliances,Washing Machine,1,1500.0,1500.0,2024-11-26,2303
Elizabeth Patton,Tabriz,Home Appliances,Microwave,1,220.0,220.0,2024-11-26,2377
Lisa Stone,Shiraz,Home Appliances,Washing Machine,1,1500.0,1500.0,2024-11-26,9140
Jennifer Allen,Mashhad,Books,Python Programming,5,45.0,225.0,2024-11-26,4645
Heather Saunders,Tabriz,Sports,Tennis Racket,5,180.0,900.0,2024-11-26,2604
John White,Rasht,Sports,Running Shoes,1,120.0,120.0,2024-11-26,1471
Brett Ferguson,Tabriz,Home Appliances,Washing Machine,5,1500.0,7500.0,2024-11-26,2191
Mrs. Melissa Williams,Mashhad,Books,Algorithms,5,70.0,350.0,2024-11-26,2500
Meghan Drake,Rasht,Sports,Tennis Racket,3,180.0,540.0,2024-11-26,4954
Karen Novak,Ahvaz,Electronics,Smartphone,5,800.0,4000.0,2024-11-26,5987
Charles Bush,Isfahan,Electronics,Smart Watch,1,250.0,250.0,2024-11-26,3705
Bobby Calderon,Isfahan,Books,Data Science Handbook,1,60.0,60.0,2024-11-26,289
Patricia Lyons,Tabriz,Home Appliances,Vacuum Cleaner,4,300.0,1200.0,2024-11-27,2909
Peggy Hartman,Tabriz,Books,Algorithms,4,70.0,280.0,2024-11-27,4585
Tamara Harrison,Shiraz,Home Appliances,Air Conditioner,5,2000.0,10000.0,2024-11-27,6775
Ariana Baker,Karaj,Sports,Football,1,30.0,30.0,2024-11-27,6518
John Salazar,Mashhad,Electronics,Headphones,4,150.0,600.0,2024-11-27,5258
Jacqueline Williams,Rasht,Electronics,Smartphone,2,800.0,1600.0,2024-11-27,7157
Joy Lara,Karaj,Electronics,Smart Watch,3,250.0,750.0,2024-11-27,2709
Beverly Rodriguez,Shiraz,Sports,Football,5,30.0,150.0,2024-11-27,6482
Brandi Campbell,Isfahan,Home Appliances,Microwave,1,220.0,220.0,2024-11-27,6692
Autumn Hall,Kermanshah,Home Appliances,Vacuum Cleaner,5,300.0,1500.0,2024-11-27,7125
Elizabeth Holloway,Mashhad,Electronics,Tablet,5,500.0,2500.0,2024-11-27,2275
Jordan Zamora,Karaj,Electronics,Smart Watch,4,250.0,1000.0,2024-11-27,3535
Kevin Mitchell,Karaj,Electronics,Smartphone,1,800.0,800.0,2024-11-27,9920
Kenneth Porter,Rasht,Electronics,Headphones,2,150.0,300.0,2024-11-27,4316
Mrs. Phyllis Waller,Shiraz,Sports,Running Shoes,4,120.0,480.0,2024-11-27,9771
Stephanie Austin,Tabriz,Sports,Running Shoes,1,120.0,120.0,2024-11-27,7923
Dale Meyer,Tehran,Electronics,Smartphone,2,800.0,1600.0,2024-11-27,8747
Miss Sarah Li,Tabriz,Home Appliances,Vacuum Cleaner,5,300.0,1500.0,2024-11-27,3921
Valerie Baxter,Tabriz,Electronics,Laptop,1,1200.0,1200.0,2024-11-28,4294
Mark Bowen,Rasht,Electronics,Laptop,3,1200.0,3600.0,2024-11-28,6871
Tina Matthews,Tehran,Home Appliances,Air Conditioner,4,2000.0,8000.0,2024-11-28,4298
Gabriel Murray,Tehran,Home Appliances,Vacuum Cleaner,4,300.0,1200.0,2024-11-28,5713
Erin Campbell,Rasht,Books,Data Science Handbook,1,60.0,60.0,2024-11-28,6361
Andrew Small,Shiraz,Books,Clean Code,1,55.0,55.0,2024-11-28,7604
William Gordon,Kermanshah,Sports,Tennis Racket,3,180.0,540.0,2024-11-28,5624
Daniel Harris,Qom,Home Appliances,Air Conditioner,2,2000.0,4000.0,2024-11-28,6498
David Baker,Isfahan,Sports,Fitness Band,4,90.0,360.0,2024-11-28,2099
Alexis Russell,Tehran,Electronics,Smartphone,5,800.0,4000.0,2024-11-28,8396
Philip Santos,Rasht,Home Appliances,Vacuum Cleaner,5,300.0,1500.0,2024-11-28,4228
Jonathan Barber,Shiraz,Home Appliances,Refrigerator,5,1800.0,9000.0,2024-11-28,7858
Patty Smith,Shiraz,Home Appliances,Air Conditioner,3,2000.0,6000.0,2024-11-28,8174
Mr. Robert Reyes,Isfahan,Books,Machine Learning,4,80.0,320.0,2024-11-28,2201
James Watkins,Tabriz,Sports,Basketball,5,35.0,175.0,2024-11-28,3392
John Butler,Mashhad,Sports,Football,2,30.0,60.0,2024-11-28,2772
Mark Joseph,Ahvaz,Books,Clean Code,3,55.0,165.0,2024-11-29,3405
Dylan Smith,Kermanshah,Sports,Football,3,30.0,90.0,2024-11-29,280
Michael Vasquez,Shiraz,Electronics,Tablet,5,500.0,2500.0,2024-11-29,9798
Mike Davis,Ahvaz,Home Appliances,Microwave,1,220.0,220.0,2024-11-29,4026
Becky Martinez,Ahvaz,Home Appliances,Refrigerator,2,1800.0,3600.0,2024-11-29,771
Joseph Suarez,Tehran,Home Appliances,Vacuum Cleaner,4,300.0,1200.0,2024-11-29,4056
Tracy Erickson,Isfahan,Home Appliances,Washing Machine,2,1500.0,3000.0,2024-11-29,6911
Jillian White,Qom,Books,Data Science Handbook,5,60.0,300.0,2024-11-29,1151
Maria Watkins,Ahvaz,Sports,Fitness Band,5,90.0,450.0,2024-11-29,6745
Renee Jones,Ahvaz,Books,Clean Code,3,55.0,165.0,2024-11-29,5235
Diane Thompson,Isfahan,Electronics,Smartphone,5,800.0,4000.0,2024-11-29,9232
Angela Thomas,Tehran,Home Appliances,Refrigerator,3,1800.0,5400.0,2024-11-29,8064
Russell Barrett,Tabriz,Home Appliances,Microwave,5,220.0,1100.0,2024-11-29,7758
Kathleen Johnson,Tehran,Home Appliances,Refrigerator,2,1800.0,3600.0,2024-11-29,2747
Deborah Odonnell,Tehran,Electronics,Headphones,4,150.0,600.0,2024-11-29,3765
James Wyatt,Ahvaz,Electronics,Headphones,5,150.0,750.0,2024-11-29,8579
Michelle Perez,Rasht,Home Appliances,Vacuum Cleaner,2,300.0,600.0,2024-11-29,9980
Lauren Garcia,Kermanshah,Books,Algorithms,3,70.0,210.0,2024-11-29,594
Jennifer Gonzalez,Tabriz,Books,Machine Learning,2,80.0,160.0,2024-11-30,5738
Jessica Garza,Mashhad,Books,Clean Code,2,55.0,110.0,2024-11-30,6493
Kevin Lee,Tabriz,Electronics,Laptop,4,1200.0,4800.0,2024-11-30,4761
Katrina Graham,Tabriz,Books,Algorithms,3,70.0,210.0,2024-11-30,7524
Erin Haney,Isfahan,Home Appliances,Microwave,1,220.0,220.0,2024-11-30,617
Lori Flores,Karaj,Books,Data Science Handbook,3,60.0,180.0,2024-11-30,3099
Wesley Weaver,Ahvaz,Sports,Basketball,2,35.0,70.0,2024-11-30,9535
Amy Ellis,Tabriz,Books,Algorithms,5,70.0,350.0,2024-11-30,2979
Kaitlyn Ayala,Rasht,Sports,Running Shoes,2,120.0,240.0,2024-11-30,503
Crystal Watson,Tabriz,Home Appliances,Microwave,5,220.0,1100.0,2024-11-30,6339
Rebecca Hill,Kermanshah,Sports,Running Shoes,5,120.0,600.0,2024-11-30,216
Caroline Mayo,Ahvaz,Electronics,Tablet,2,500.0,1000.0,2024-11-30,3995
Michael Keller,Rasht,Home Appliances,Vacuum Cleaner,5,300.0,1500.0,2024-11-30,5742
Alyssa Garcia,Kermanshah,Books,Algorithms,2,70.0,140.0,2024-12-01,5161
Christopher Bailey,Isfahan,Sports,Running Shoes,3,120.0,360.0,2024-12-01,2877
Joy Watkins,Karaj,Sports,Football,5,30.0,150.0,2024-12-01,3879
Jodi Moreno,Ahvaz,Sports,Tennis Racket,3,180.0,540.0,2024-12-01,5732
Christina Norman,Shiraz,Home Appliances,Vacuum Cleaner,4,300.0,1200.0,2024-12-01,3712
Joseph Rivas,Tehran,Home Appliances,Vacuum Cleaner,4,300.0,1200.0,2024-12-01,3930
Elizabeth Martin,Tabriz,Books,Machine Learning,5,80.0,400.0,2024-12-01,3123
Anna Williams,Tehran,Books,Machine Learning,3,80.0,240.0,2024-12-01,768
Brandon Dennis,Tehran,Sports,Tennis Racket,3,180.0,540.0,2024-12-01,2554
Brittney Sweeney,Rasht,Books,Clean Code,5,55.0,275.0,2024-12-01,1126
John Harding,Shiraz,Home Appliances,Air Conditioner,1,2000.0,2000.0,2024-12-01,8745
Charles Choi,Ahvaz,Books,Algorithms,2,70.0,140.0,2024-12-02,7248
Jody Vaughn,Ahvaz,Home Appliances,Refrigerator,2,1800.0,3600.0,2024-12-02,5165
Melissa Miller,Tehran,Home Appliances,Air Conditioner,2,2000.0,4000.0,2024-12-02,6615
Blake Carter,Shiraz,Electronics,Laptop,2,1200.0,2400.0,2024-12-02,1702
Angela Chase,Tehran,Electronics,Smartphone,4,800.0,3200.0,2024-12-02,7391
Andrea Landry,Mashhad,Sports,Running Shoes,5,120.0,600.0,2024-12-02,6097
Teresa Fernandez,Isfahan,Electronics,Laptop,3,1200.0,3600.0,2024-12-02,9583
Sean Murray,Isfahan,Sports,Running Shoes,5,120.0,600.0,2024-12-02,8622
Richard Hodges,Karaj,Home Appliances,Microwave,5,220.0,1100.0,2024-12-02,6560
Bruce Harmon,Isfahan,Electronics,Smart Watch,2,250.0,500.0,2024-12-02,2425
Karen Nichols,Mashhad,Home Appliances,Vacuum Cleaner,5,300.0,1500.0,2024-12-02,3233
Margaret Murphy PhD,Ahvaz,Sports,Basketball,4,35.0,140.0,2024-12-02,6472
Michael Martin,Mashhad,Home Appliances,Washing Machine,2,1500.0,3000.0,2024-12-02,2708
Jonathan Miller,Shiraz,Sports,Football,3,30.0,90.0,2024-12-02,4532
Tanya Branch,Kermanshah,Electronics,Smart Watch,1,250.0,250.0,2024-12-02,5047
Marvin Fitzgerald,Qom,Sports,Basketball,3,35.0,105.0,2024-12-02,8689
Nancy Mccoy,Rasht,Sports,Basketball,1,35.0,35.0,2024-12-02,8399
Colleen Barber,Karaj,Books,Data Science Handbook,2,60.0,120.0,2024-12-03,7530
Kimberly Mann,Qom,Books,Python Programming,5,45.0,225.0,2024-12-03,3811
Richard Jackson,Qom,Electronics,Laptop,2,1200.0,2400.0,2024-12-03,5611
Cassandra Black,Karaj,Books,Data Science Handbook,4,60.0,240.0,2024-12-03,4457
Adam Zuniga,Qom,Electronics,Smartphone,5,800.0,4000.0,2024-12-03,6323
Jasmine Harris,Shiraz,Home Appliances,Microwave,2,220.0,440.0,2024-12-03,7521
Thomas Campbell,Tehran,Home Appliances,Washing Machine,5,1500.0,7500.0,2024-12-03,2345
Karen Hart,Shiraz,Electronics,Smartphone,2,800.0,1600.0,2024-12-03,5995
Kimberly Garcia,Rasht,Electronics,Smartphone,4,800.0,3200.0,2024-12-03,2825
Kristopher Valencia,Tabriz,Books,Algorithms,4,70.0,280.0,2024-12-03,550
Robin Stokes,Tehran,Home Appliances,Refrigerator,4,1800.0,7200.0,2024-12-03,2271
Mary Moore,Karaj,Electronics,Laptop,3,1200.0,3600.0,2024-12-03,2630
Patrick Lee PhD,Tabriz,Sports,Fitness Band,3,90.0,270.0,2024-12-03,6467
Justin Davis,Isfahan,Sports,Tennis Racket,1,180.0,180.0,2024-12-04,4117
Donna Gonzalez,Tehran,Electronics,Laptop,5,1200.0,6000.0,2024-12-04,5107
Adam Santiago,Isfahan,Books,Machine Learning,3,80.0,240.0,2024-12-04,3265
Samantha Lambert,Kermanshah,Electronics,Headphones,1,150.0,150.0,2024-12-04,8229
Kimberly Camacho,Kermanshah,Electronics,Laptop,1,1200.0,1200.0,2024-12-04,8554
Paul Rivera,Karaj,Electronics,Smartphone,3,800.0,2400.0,2024-12-04,8084
Kayla Griffith,Kermanshah,Sports,Tennis Racket,2,180.0,360.0,2024-12-04,1012
Nicholas Powell,Karaj,Electronics,Smart Watch,1,250.0,250.0,2024-12-04,3771
Wayne Bray,Isfahan,Electronics,Laptop,5,1200.0,6000.0,2024-12-04,7660
Stephen Delgado,Tehran,Sports,Basketball,1,35.0,35.0,2024-12-04,5595
Kim Carroll,Shiraz,Home Appliances,Vacuum Cleaner,4,300.0,1200.0,2024-12-04,2994
William Brown,Ahvaz,Books,Python Programming,4,45.0,180.0,2024-12-04,8909
Robert Hunt,Kermanshah,Electronics,Headphones,4,150.0,600.0,2024-12-04,9605
Terri Smith,Isfahan,Books,Machine Learning,4,80.0,320.0,2024-12-04,7464
Michelle Adams,Tehran,Books,Algorithms,2,70.0,140.0,2024-12-05,9256
Natasha Adams,Ahvaz,Books,Data Science Handbook,3,60.0,180.0,2024-12-05,5963
Sabrina Aguilar,Shiraz,Sports,Tennis Racket,4,180.0,720.0,2024-12-05,9051
Mr. Bruce Morse,Kermanshah,Sports,Fitness Band,1,90.0,90.0,2024-12-05,8270
Angel Jackson,Tehran,Books,Clean Code,1,55.0,55.0,2024-12-05,1159
Stephen Silva,Rasht,Sports,Basketball,1,35.0,35.0,2024-12-05,3569
Paul Brown,Kermanshah,Books,Python Programming,3,45.0,135.0,2024-12-05,7734
Craig Kent,Ahvaz,Electronics,Headphones,4,150.0,600.0,2024-12-05,2006
Lee Ramos,Ahvaz,Home Appliances,Refrigerator,2,1800.0,3600.0,2024-12-05,7426
Raymond Zimmerman,Karaj,Sports,Basketball,3,35.0,105.0,2024-12-05,3955
Tiffany Warren,Karaj,Sports,Tennis Racket,4,180.0,720.0,2024-12-05,8502
Joseph Bradley,Karaj,Home Appliances,Microwave,5,220.0,1100.0,2024-12-05,2314
Anthony Thomas,Rasht,Books,Algorithms,3,70.0,210.0,2024-12-06,9816
Valerie Taylor DVM,Karaj,Books,Algorithms,5,70.0,350.0,2024-12-06,2021
Julia Barnett,Shiraz,Home Appliances,Washing Machine,3,1500.0,4500.0,2024-12-06,7129
David Garcia,Tehran,Home Appliances,Washing Machine,5,1500.0,7500.0,2024-12-06,6547
Joshua Welch,Rasht,Books,Machine Learning,4,80.0,320.0,2024-12-06,9886
Glenn Williams,Tehran,Books,Python Programming,3,45.0,135.0,2024-12-06,7287
Emily Smith,Tabriz,Electronics,Headphones,4,150.0,600.0,2024-12-06,2470
Kim Morris,Isfahan,Home Appliances,Washing Machine,3,1500.0,4500.0,2024-12-06,7118
Amanda Fleming,Ahvaz,Sports,Running Shoes,1,120.0,120.0,2024-12-06,4843
Tyler Smith,Isfahan,Sports,Fitness Band,1,90.0,90.0,2024-12-06,5335
Nicole Cortez,Mashhad,Home Appliances,Refrigerator,4,1800.0,7200.0,2024-12-06,8734
Shannon Jackson,Qom,Books,Algorithms,1,70.0,70.0,2024-12-06,1935
Todd Warren,Rasht,Books,Algorithms,4,70.0,280.0,2024-12-06,4013
Daniel Gonzalez,Tehran,Electronics,Tablet,2,500.0,1000.0,2024-12-06,3272
Ryan Miller,Mashhad,Sports,Football,1,30.0,30.0,2024-12-06,8998
Lori Wolfe,Tehran,Electronics,Smart Watch,5,250.0,1250.0,2024-12-06,691
Lisa Peterson,Qom,Books,Clean Code,1,55.0,55.0,2024-12-06,2169
Ryan Rodriguez,Mashhad,Home Appliances,Washing Machine,5,1500.0,7500.0,2024-12-06,7516
Robert Landry,Mashhad,Electronics,Laptop,2,1200.0,2400.0,2024-12-06,5953
Joseph Reid,Ahvaz,Sports,Fitness Band,3,90.0,270.0,2024-12-07,1265
Julie Hammond,Mashhad,Sports,Running Shoes,5,120.0,600.0,2024-12-07,1128
Cory Cook,Ahvaz,Electronics,Laptop,2,1200.0,2400.0,2024-12-07,5938
Crystal Leon,Mashhad,Books,Clean Code,1,55.0,55.0,2024-12-07,1415
Nicole Moore,Qom,Home Appliances,Refrigerator,2,1800.0,3600.0,2024-12-07,4471
Rodney Gonzalez,Shiraz,Home Appliances,Air Conditioner,5,2000.0,10000.0,2024-12-07,1594
Amanda Paul,Rasht,Sports,Fitness Band,3,90.0,270.0,2024-12-07,8646
Jordan Coffey,Tabriz,Books,Python Programming,2,45.0,90.0,2024-12-07,1746
Miss Erin Miller,Tabriz,Books,Data Science Handbook,5,60.0,300.0,2024-12-07,6834
Heather Pace,Isfahan,Electronics,Smart Watch,4,250.0,1000.0,2024-12-07,6835
Aaron Lambert,Kermanshah,Home Appliances,Vacuum Cleaner,2,300.0,600.0,2024-12-07,473
Jennifer Norris,Qom,Sports,Tennis Racket,1,180.0,180.0,2024-12-07,9564
James Edwards,Qom,Home Appliances,Washing Machine,1,1500.0,1500.0,2024-12-07,2491
Shawna Nichols,Qom,Electronics,Tablet,3,500.0,1500.0,2024-12-07,5140
Brian Shelton,Shiraz,Sports,Fitness Band,5,90.0,450.0,2024-12-07,3504
Stephanie Brooks,Karaj,Sports,Fitness Band,5,90.0,450.0,2024-12-07,3924
Charles Howard,Tehran,Home Appliances,Microwave,2,220.0,440.0,2024-12-08,5323
Gail Hudson,Shiraz,Home Appliances,Vacuum Cleaner,5,300.0,1500.0,2024-12-08,3655
Emily Martin,Qom,Sports,Fitness Band,3,90.0,270.0,2024-12-08,9327
Nicole Sims,Tabriz,Home Appliances,Refrigerator,4,1800.0,7200.0,2024-12-08,3633
Jacob Quinn,Isfahan,Books,Python Programming,5,45.0,225.0,2024-12-08,6686
Philip Meyer,Ahvaz,Home Appliances,Air Conditioner,5,2000.0,10000.0,2024-12-08,9196
Shawn Morris,Tehran,Books,Python Programming,3,45.0,135.0,2024-12-08,7756
Raymond Clarke,Tabriz,Electronics,Headphones,3,150.0,450.0,2024-12-08,8647
Melissa Phillips,Tehran,Home Appliances,Refrigerator,1,1800.0,1800.0,2024-12-08,8891
Amy Adams,Qom,Electronics,Laptop,3,1200.0,3600.0,2024-12-08,741
Melissa Gonzalez,Kermanshah,Sports,Tennis Racket,5,180.0,900.0,2024-12-09,4820
Brian Sullivan,Kermanshah,Books,Python Programming,5,45.0,225.0,2024-12-09,7058
David Morris,Ahvaz,Electronics,Smart Watch,4,250.0,1000.0,2024-12-09,8401
Alexa Ingram,Ahvaz,Electronics,Laptop,4,1200.0,4800.0,2024-12-09,2328
Charles Kemp,Qom,Books,Algorithms,2,70.0,140.0,2024-12-09,6155
Sara Lawson,Tabriz,Electronics,Smart Watch,3,250.0,750.0,2024-12-09,3232
Ashley Wright,Qom,Books,Machine Learning,5,80.0,400.0,2024-12-09,7772
Angela Fernandez,Karaj,Books,Python Programming,5,45.0,225.0,2024-12-09,4523
Shelby Mcmillan,Tehran,Books,Machine Learning,5,80.0,400.0,2024-12-09,5280
Rachel Rivas,Tehran,Electronics,Smartphone,1,800.0,800.0,2024-12-09,5664
Debra Johnson,Ahvaz,Home Appliances,Microwave,4,220.0,880.0,2024-12-09,3544
Jonathan Nelson,Shiraz,Electronics,Tablet,5,500.0,2500.0,2024-12-09,2035
Sharon Williams,Kermanshah,Sports,Running Shoes,5,120.0,600.0,2024-12-09,5840
Regina Garza,Rasht,Sports,Tennis Racket,2,180.0,360.0,2024-12-09,4613
Juan Curry,Rasht,Electronics,Laptop,4,1200.0,4800.0,2024-12-09,7169
Leslie Nelson,Qom,Books,Clean Code,1,55.0,55.0,2024-12-09,1304
Lisa Higgins,Tabriz,Electronics,Tablet,1,500.0,500.0,2024-12-09,908
Rachel Orozco,Tehran,Books,Clean Code,2,55.0,110.0,2024-12-10,8340
Kathleen Christensen,Rasht,Sports,Running Shoes,3,120.0,360.0,2024-12-10,354
Laura Jacobs,Shiraz,Books,Machine Learning,1,80.0,80.0,2024-12-10,3423
Jesse Hicks,Qom,Electronics,Tablet,4,500.0,2000.0,2024-12-10,9936
Debra Porter,Tabriz,Sports,Fitness Band,4,90.0,360.0,2024-12-10,664
Alicia Gutierrez,Tehran,Electronics,Smartphone,4,800.0,3200.0,2024-12-10,3611
Donna Hughes,Kermanshah,Electronics,Smart Watch,1,250.0,250.0,2024-12-10,6257
Amy Murray,Shiraz,Electronics,Laptop,5,1200.0,6000.0,2024-12-10,4646
Kevin Haynes,Isfahan,Sports,Running Shoes,3,120.0,360.0,2024-12-10,3146
Keith Haas,Tabriz,Electronics,Headphones,4,150.0,600.0,2024-12-10,6696
Richard Morris,Qom,Sports,Football,5,30.0,150.0,2024-12-10,3723
John Adams,Ahvaz,Home Appliances,Washing Machine,1,1500.0,1500.0,2024-12-10,5076
Lynn Ruiz,Tehran,Books,Clean Code,5,55.0,275.0,2024-12-11,6469
Kelly Melton,Kermanshah,Electronics,Headphones,3,150.0,450.0,2024-12-11,6846
Sandra Mejia,Tabriz,Electronics,Smartphone,4,800.0,3200.0,2024-12-11,2104
Andrea Martin,Rasht,Sports,Fitness Band,4,90.0,360.0,2024-12-11,7993
Heather Patrick,Qom,Sports,Basketball,2,35.0,70.0,2024-12-11,2539
Deanna Schmidt,Isfahan,Books,Python Programming,4,45.0,180.0,2024-12-11,4020
Laurie Torres,Qom,Electronics,Headphones,3,150.0,450.0,2024-12-11,3807
Erica Ferrell,Tehran,Sports,Tennis Racket,3,180.0,540.0,2024-12-11,4555
Tonya Jones,Tehran,Sports,Football,5,30.0,150.0,2024-12-11,2716
Angela Cherry,Kermanshah,Home Appliances,Microwave,2,220.0,440.0,2024-12-11,4271
Donald Smith,Tehran,Electronics,Laptop,5,1200.0,6000.0,2024-12-11,7848
Andrew Lawrence,Kermanshah,Books,Data Science Handbook,3,60.0,180.0,2024-12-11,495
Kelly Schroeder,Kermanshah,Books,Python Programming,1,45.0,45.0,2024-12-11,7779
Sarah Chambers,Tabriz,Books,Clean Code,1,55.0,55.0,2024-12-11,8881
Jennifer Reed,Rasht,Home Appliances,Refrigerator,3,1800.0,5400.0,2024-12-11,4479
Kelly Powell,Ahvaz,Sports,Tennis Racket,5,180.0,900.0,2024-12-11,4077
Connor Michael,Rasht,Electronics,Tablet,3,500.0,1500.0,2024-12-11,8898
Jennifer Moore,Ahvaz,Books,Python Programming,2,45.0,90.0,2024-12-12,7553
Suzanne Fritz,Karaj,Sports,Fitness Band,3,90.0,270.0,2024-12-12,5292
Michelle Vasquez,Rasht,Home Appliances,Air Conditioner,4,2000.0,8000.0,2024-12-12,7285
Jamie Smith,Qom,Sports,Football,3,30.0,90.0,2024-12-12,1382
Sara Lopez,Tehran,Books,Algorithms,5,70.0,350.0,2024-12-12,1783
Darlene Chambers,Kermanshah,Sports,Tennis Racket,2,180.0,360.0,2024-12-12,6061
Brittany Vance,Rasht,Home Appliances,Vacuum Cleaner,4,300.0,1200.0,2024-12-12,7336
Erica Manning,Shiraz,Home Appliances,Microwave,4,220.0,880.0,2024-12-12,8446
Shannon Graham,Rasht,Home Appliances,Refrigerator,3,1800.0,5400.0,2024-12-12,2541
Nicholas Smith,Shiraz,Home Appliances,Washing Machine,4,1500.0,6000.0,2024-12-12,52
Alexis Wilcox,Kermanshah,Books,Machine Learning,5,80.0,400.0,2024-12-12,2139
Terry Johnson,Tehran,Electronics,Headphones,3,150.0,450.0,2024-12-12,6217
Maria Jones,Mashhad,Electronics,Laptop,1,1200.0,1200.0,2024-12-12,7628
Rebecca Johnson,Qom,Home Appliances,Washing Machine,1,1500.0,1500.0,2024-12-12,1185
David Best,Isfahan,Books,Algorithms,2,70.0,140.0,2024-12-12,4825
Kyle Rhodes,Qom,Sports,Football,1,30.0,30.0,2024-12-12,2188
Joel Hughes,Kermanshah,Home Appliances,Air Conditioner,4,2000.0,8000.0,2024-12-13,778
Alexis Roberts,Rasht,Sports,Tennis Racket,2,180.0,360.0,2024-12-13,6793
Nina Hughes,Qom,Books,Algorithms,1,70.0,70.0,2024-12-13,3481
Samantha Snyder,Mashhad,Sports,Basketball,3,35.0,105.0,2024-12-13,7696
Jeanne Taylor,Kermanshah,Sports,Football,5,30.0,150.0,2024-12-13,7768
Donald Johnson,Qom,Home Appliances,Refrigerator,4,1800.0,7200.0,2024-12-13,7330
Tammy Stevens,Tabriz,Electronics,Smart Watch,3,250.0,750.0,2024-12-13,7480
Monique Lewis,Rasht,Electronics,Smart Watch,1,250.0,250.0,2024-12-13,6026
